"id","report_date","period_date","hw","units"
"2019-06-16_NSW","2019-06-16",7,"NSW",34321
"2019-06-16_PS4","2019-06-16",7,"PS4",28762
"2019-06-16_XBOne","2019-06-16",7,"XBOne",341
"2019-06-23_3DS","2019-06-23",7,"3DS",2362
"2019-06-23_Vita","2019-06-23",7,"Vita",128
"2019-06-23_NSW","2019-06-23",7,"NSW",29058
"2019-06-23_PS4","2019-06-23",7,"PS4",15711
"2019-06-23_XBOne","2019-06-23",7,"XBOne",313
"2019-06-30_3DS","2019-06-30",7,"3DS",2713
"2019-06-30_Vita","2019-06-30",7,"Vita",115
"2019-06-30_NSW","2019-06-30",7,"NSW",59184
"2019-06-30_PS4","2019-06-30",7,"PS4",18773
"2019-06-30_XBOne","2019-06-30",7,"XBOne",178
"2019-07-07_3DS","2019-07-07",7,"3DS",2550
"2019-07-07_Vita","2019-07-07",7,"Vita",206
"2019-07-07_NSW","2019-07-07",7,"NSW",75481
"2019-07-07_PS4","2019-07-07",7,"PS4",11303
"2019-07-07_XBOne","2019-07-07",7,"XBOne",121
"2019-07-14_3DS","2019-07-14",7,"3DS",2361
"2019-07-14_Vita","2019-07-14",7,"Vita",179
"2019-07-14_NSW","2019-07-14",7,"NSW",55823
"2019-07-14_PS4","2019-07-14",7,"PS4",10941
"2019-07-14_XBOne","2019-07-14",7,"XBOne",50
"2019-07-21_3DS","2019-07-21",7,"3DS",2517
"2019-07-21_Vita","2019-07-21",7,"Vita",315
"2019-07-21_NSW","2019-07-21",7,"NSW",45596
"2019-07-21_PS4","2019-07-21",7,"PS4",13484
"2019-07-21_XBOne","2019-07-21",7,"XBOne",121
"2019-07-28_3DS","2019-07-28",7,"3DS",2667
"2019-07-28_Vita","2019-07-28",7,"Vita",243
"2019-07-28_NSW","2019-07-28",7,"NSW",42689
"2019-07-28_PS4","2019-07-28",7,"PS4",11182
"2019-07-28_XBOne","2019-07-28",7,"XBOne",51
"2019-08-04_3DS","2019-08-04",7,"3DS",2610
"2019-08-04_Vita","2019-08-04",7,"Vita",115
"2019-08-04_NSW","2019-08-04",7,"NSW",36613
"2019-08-04_PS4","2019-08-04",7,"PS4",10054
"2019-08-04_XBOne","2019-08-04",7,"XBOne",48
"2019-08-11_3DS","2019-08-11",7,"3DS",5397
"2019-08-11_Vita","2019-08-11",7,"Vita",81
"2019-08-11_NSW","2019-08-11",7,"NSW",41963
"2019-08-11_PS4","2019-08-11",7,"PS4",15002
"2019-08-11_XBOne","2019-08-11",7,"XBOne",44
"2019-08-18_3DS","2019-08-18",7,"3DS",5544
"2019-08-18_Vita","2019-08-18",7,"Vita",134
"2019-08-18_NSW","2019-08-18",7,"NSW",50714
"2019-08-18_PS4","2019-08-18",7,"PS4",21391
"2019-08-18_XBOne","2019-08-18",7,"XBOne",42
"2019-08-25_3DS","2019-08-25",7,"3DS",2227
"2019-08-25_Vita","2019-08-25",7,"Vita",67
"2019-08-25_NSW","2019-08-25",7,"NSW",30072
"2019-08-25_PS4","2019-08-25",7,"PS4",9746
"2019-08-25_XBOne","2019-08-25",7,"XBOne",44
"2019-09-01_3DS","2019-09-01",7,"3DS",1934
"2019-09-01_Vita","2019-09-01",7,"Vita",50
"2019-09-01_NSW","2019-09-01",7,"NSW",90553
"2019-09-01_PS4","2019-09-01",7,"PS4",10924
"2019-09-01_XBOne","2019-09-01",7,"XBOne",57
"2019-09-08_3DS","2019-09-08",7,"3DS",1518
"2019-09-08_Vita","2019-09-08",7,"Vita",34
"2019-09-08_NSW","2019-09-08",7,"NSW",77392
"2019-09-08_PS4","2019-09-08",7,"PS4",33728
"2019-09-08_XBOne","2019-09-08",7,"XBOne",65
"2019-09-15_3DS","2019-09-15",7,"3DS",1849
"2019-09-15_Vita","2019-09-15",7,"Vita",42
"2019-09-15_NSW","2019-09-15",7,"NSW",51619
"2019-09-15_PS4","2019-09-15",7,"PS4",27437
"2019-09-15_XBOne","2019-09-15",7,"XBOne",97
"2019-09-22_3DS","2019-09-22",7,"3DS",1687
"2019-09-22_Vita","2019-09-22",7,"Vita",28
"2019-09-22_NSW","2019-09-22",7,"NSW",239740
"2019-09-22_PS4","2019-09-22",7,"PS4",24857
"2019-09-22_XBOne","2019-09-22",7,"XBOne",513
"2019-09-29_3DS","2019-09-29",7,"3DS",2384
"2019-09-29_Vita","2019-09-29",7,"Vita",39
"2019-09-29_NSW","2019-09-29",7,"NSW",196489
"2019-09-29_PS4","2019-09-29",7,"PS4",24658
"2019-09-29_XBOne","2019-09-29",7,"XBOne",158
"2019-10-06_3DS","2019-10-06",7,"3DS",1303
"2019-10-06_Vita","2019-10-06",7,"Vita",32
"2019-10-06_NSW","2019-10-06",7,"NSW",89137
"2019-10-06_PS4","2019-10-06",7,"PS4",12388
"2019-10-06_XBOne","2019-10-06",7,"XBOne",126
"2019-10-13_3DS","2019-10-13",7,"3DS",1041
"2019-10-13_Vita","2019-10-13",7,"Vita",26
"2019-10-13_NSW","2019-10-13",7,"NSW",56680
"2019-10-13_PS4","2019-10-13",7,"PS4",7849
"2019-10-13_XBOne","2019-10-13",7,"XBOne",78
"2019-10-20_3DS","2019-10-20",7,"3DS",1110
"2019-10-20_Vita","2019-10-20",7,"Vita",27
"2019-10-20_NSW","2019-10-20",7,"NSW",54067
"2019-10-20_PS4","2019-10-20",7,"PS4",7362
"2019-10-20_XBOne","2019-10-20",7,"XBOne",142
"2019-10-27_3DS","2019-10-27",7,"3DS",1241
"2019-10-27_Vita","2019-10-27",7,"Vita",23
"2019-10-27_NSW","2019-10-27",7,"NSW",69438
"2019-10-27_PS4","2019-10-27",7,"PS4",7422
"2019-10-27_XBOne","2019-10-27",7,"XBOne",81
"2019-11-03_3DS","2019-11-03",7,"3DS",1070
"2019-11-03_Vita","2019-11-03",7,"Vita",41
"2019-11-03_NSW","2019-11-03",7,"NSW",119397
"2019-11-03_PS4","2019-11-03",7,"PS4",8338
"2019-11-03_XBOne","2019-11-03",7,"XBOne",75
"2019-11-10_3DS","2019-11-10",7,"3DS",1774
"2019-11-10_Vita","2019-11-10",7,"Vita",22
"2019-11-10_NSW","2019-11-10",7,"NSW",88772
"2019-11-10_PS4","2019-11-10",7,"PS4",15810
"2019-11-10_XBOne","2019-11-10",7,"XBOne",64
"2019-11-17_3DS","2019-11-17",7,"3DS",1262
"2019-11-17_Vita","2019-11-17",7,"Vita",20
"2019-11-17_NSW","2019-11-17",7,"NSW",180136
"2019-11-17_PS4","2019-11-17",7,"PS4",8094
"2019-11-17_XBOne","2019-11-17",7,"XBOne",80
"2019-11-24_3DS","2019-11-24",7,"3DS",1073
"2019-11-24_Vita","2019-11-24",7,"Vita",23
"2019-11-24_NSW","2019-11-24",7,"NSW",179992
"2019-11-24_PS4","2019-11-24",7,"PS4",7073
"2019-11-24_XBOne","2019-11-24",7,"XBOne",110
"2019-12-01_3DS","2019-12-01",7,"3DS",1580
"2019-12-01_Vita","2019-12-01",7,"Vita",26
"2019-12-01_NSW","2019-12-01",7,"NSW",186763
"2019-12-01_PS4","2019-12-01",7,"PS4",8626
"2019-12-01_XBOne","2019-12-01",7,"XBOne",891
"2019-12-08_3DS","2019-12-08",7,"3DS",4074
"2019-12-08_Vita","2019-12-08",7,"Vita",45
"2019-12-08_NSW","2019-12-08",7,"NSW",188501
"2019-12-08_PS4","2019-12-08",7,"PS4",41401
"2019-12-08_XBOne","2019-12-08",7,"XBOne",400
"2019-12-15_3DS","2019-12-15",7,"3DS",3694
"2019-12-15_Vita","2019-12-15",7,"Vita",51
"2019-12-15_NSW","2019-12-15",7,"NSW",236625
"2019-12-15_PS4","2019-12-15",7,"PS4",11216
"2019-12-15_XBOne","2019-12-15",7,"XBOne",522
"2019-12-22_3DS","2019-12-22",7,"3DS",3316
"2019-12-22_Vita","2019-12-22",7,"Vita",38
"2019-12-22_NSW","2019-12-22",7,"NSW",291485
"2019-12-22_PS4","2019-12-22",7,"PS4",107313
"2019-12-22_XBOne","2019-12-22",7,"XBOne",226
"2019-12-29_3DS","2019-12-29",7,"3DS",3045
"2019-12-29_Vita","2019-12-29",7,"Vita",53
"2019-12-29_NSW","2019-12-29",7,"NSW",234268
"2019-12-29_PS4","2019-12-29",7,"PS4",81349
"2019-12-29_XBOne","2019-12-29",7,"XBOne",297
"2020-01-12_3DS","2020-01-12",14,"3DS",4973
"2020-01-12_NSW","2020-01-12",14,"NSW",401128
"2020-01-12_PS4","2020-01-12",14,"PS4",65603
"2020-01-12_XBOne","2020-01-12",14,"XBOne",245
"2020-01-19_3DS","2020-01-19",7,"3DS",766
"2020-01-19_NSW","2020-01-19",7,"NSW",96458
"2020-01-19_PS4","2020-01-19",7,"PS4",6325
"2020-01-19_XBOne","2020-01-19",7,"XBOne",74
"2020-01-26_3DS","2020-01-26",7,"3DS",718
"2020-01-26_NSW","2020-01-26",7,"NSW",67987
"2020-01-26_PS4","2020-01-26",7,"PS4",6330
"2020-01-26_XBOne","2020-01-26",7,"XBOne",58
"2020-02-02_3DS","2020-02-02",7,"3DS",599
"2020-02-02_NSW","2020-02-02",7,"NSW",75922
"2020-02-02_PS4","2020-02-02",7,"PS4",6282
"2020-02-02_XBOne","2020-02-02",7,"XBOne",38
"2020-02-09_3DS","2020-02-09",7,"3DS",580
"2020-02-09_NSW","2020-02-09",7,"NSW",100961
"2020-02-09_PS4","2020-02-09",7,"PS4",7007
"2020-02-09_XBOne","2020-02-09",7,"XBOne",66
"2020-02-16_3DS","2020-02-16",7,"3DS",757
"2020-02-16_NSW","2020-02-16",7,"NSW",80312
"2020-02-16_PS4","2020-02-16",7,"PS4",7832
"2020-02-16_XBOne","2020-02-16",7,"XBOne",41
"2020-02-23_3DS","2020-02-23",7,"3DS",1025
"2020-02-23_NSW","2020-02-23",7,"NSW",41490
"2020-02-23_PS4","2020-02-23",7,"PS4",6215
"2020-02-23_XBOne","2020-02-23",7,"XBOne",42
"2020-03-01_3DS","2020-03-01",7,"3DS",1131
"2020-03-01_NSW","2020-03-01",7,"NSW",53098
"2020-03-01_PS4","2020-03-01",7,"PS4",9583
"2020-03-01_XBOne","2020-03-01",7,"XBOne",72
"2020-03-08_3DS","2020-03-08",7,"3DS",1297
"2020-03-08_NSW","2020-03-08",7,"NSW",50585
"2020-03-08_PS4","2020-03-08",7,"PS4",13771
"2020-03-08_XBOne","2020-03-08",7,"XBOne",89
"2020-03-15_3DS","2020-03-15",7,"3DS",1362
"2020-03-15_NSW","2020-03-15",7,"NSW",57274
"2020-03-15_PS4","2020-03-15",7,"PS4",14925
"2020-03-15_XBOne","2020-03-15",7,"XBOne",58
"2020-03-22_3DS","2020-03-22",7,"3DS",1022
"2020-03-22_NSW","2020-03-22",7,"NSW",392576
"2020-03-22_PS4","2020-03-22",7,"PS4",15393
"2020-03-22_XBOne","2020-03-22",7,"XBOne",311
"2020-03-29_3DS","2020-03-29",7,"3DS",940
"2020-03-29_NSW","2020-03-29",7,"NSW",282561
"2020-03-29_PS4","2020-03-29",7,"PS4",10820
"2020-03-29_XBOne","2020-03-29",7,"XBOne",310
"2020-04-05_3DS","2020-04-05",7,"3DS",1230
"2020-04-05_NSW","2020-04-05",7,"NSW",154640
"2020-04-05_PS4","2020-04-05",7,"PS4",19535
"2020-04-05_XBOne","2020-04-05",7,"XBOne",51
"2020-04-12_3DS","2020-04-12",7,"3DS",1614
"2020-04-12_NSW","2020-04-12",7,"NSW",25313
"2020-04-12_PS4","2020-04-12",7,"PS4",79059
"2020-04-12_XBOne","2020-04-12",7,"XBOne",34
"2020-04-19_3DS","2020-04-19",7,"3DS",1571
"2020-04-19_NSW","2020-04-19",7,"NSW",27874
"2020-04-19_PS4","2020-04-19",7,"PS4",34500
"2020-04-19_XBOne","2020-04-19",7,"XBOne",53
"2020-04-26_3DS","2020-04-26",7,"3DS",1784
"2020-04-26_NSW","2020-04-26",7,"NSW",107104
"2020-04-26_PS4","2020-04-26",7,"PS4",33056
"2020-04-26_XBOne","2020-04-26",7,"XBOne",242
"2020-05-10_3DS","2020-05-10",14,"3DS",3422
"2020-05-10_NSW","2020-05-10",14,"NSW",157463
"2020-05-10_PS4","2020-05-10",14,"PS4",32478
"2020-05-10_XBOne","2020-05-10",14,"XBOne",250
"2020-05-17_3DS","2020-05-17",7,"3DS",1028
"2020-05-17_NSW","2020-05-17",7,"NSW",38380
"2020-05-17_PS4","2020-05-17",7,"PS4",6241
"2020-05-17_XBOne","2020-05-17",7,"XBOne",32
"2020-05-24_3DS","2020-05-24",7,"3DS",2084
"2020-05-24_NSW","2020-05-24",7,"NSW",52557
"2020-05-24_PS4","2020-05-24",7,"PS4",3771
"2020-05-24_XBOne","2020-05-24",7,"XBOne",223
"2020-05-31_3DS","2020-05-31",7,"3DS",1157
"2020-05-31_NSW","2020-05-31",7,"NSW",107593
"2020-05-31_PS4","2020-05-31",7,"PS4",5867
"2020-05-31_XBOne","2020-05-31",7,"XBOne",185
"2020-06-07_3DS","2020-06-07",7,"3DS",1180
"2020-06-07_NSW","2020-06-07",7,"NSW",68192
"2020-06-07_PS4","2020-06-07",7,"PS4",21291
"2020-06-07_XBOne","2020-06-07",7,"XBOne",37
"2020-06-14_3DS","2020-06-14",7,"3DS",1004
"2020-06-14_NSW","2020-06-14",7,"NSW",55187
"2020-06-14_PS4","2020-06-14",7,"PS4",9283
"2020-06-14_XBOne","2020-06-14",7,"XBOne",104
"2020-06-21_3DS","2020-06-21",7,"3DS",1152
"2020-06-21_NSW","2020-06-21",7,"NSW",78428
"2020-06-21_PS4","2020-06-21",7,"PS4",12844
"2020-06-21_XBOne","2020-06-21",7,"XBOne",32
"2020-06-28_3DS","2020-06-28",7,"3DS",944
"2020-06-28_NSW","2020-06-28",7,"NSW",93799
"2020-06-28_PS4","2020-06-28",7,"PS4",7801
"2020-06-28_XBOne","2020-06-28",7,"XBOne",40
"2020-07-05_3DS","2020-07-05",7,"3DS",933
"2020-07-05_NSW","2020-07-05",7,"NSW",52250
"2020-07-05_PS4","2020-07-05",7,"PS4",4558
"2020-07-05_XBOne","2020-07-05",7,"XBOne",44
"2020-07-12_3DS","2020-07-12",7,"3DS",801
"2020-07-12_NSW","2020-07-12",7,"NSW",96879
"2020-07-12_PS4","2020-07-12",7,"PS4",3425
"2020-07-12_XBOne","2020-07-12",7,"XBOne",35
"2020-07-19_3DS","2020-07-19",7,"3DS",903
"2020-07-19_NSW","2020-07-19",7,"NSW",113197
"2020-07-19_PS4","2020-07-19",7,"PS4",4523
"2020-07-19_XBOne","2020-07-19",7,"XBOne",31
"2020-07-26_3DS","2020-07-26",7,"3DS",1042
"2020-07-26_NSW","2020-07-26",7,"NSW",125231
"2020-07-26_PS4","2020-07-26",7,"PS4",1434
"2020-07-26_XBOne","2020-07-26",7,"XBOne",40
"2020-08-02_3DS","2020-08-02",7,"3DS",776
"2020-08-02_NSW","2020-08-02",7,"NSW",86605
"2020-08-02_PS4","2020-08-02",7,"PS4",4025
"2020-08-02_XBOne","2020-08-02",7,"XBOne",41
"2020-08-16_3DS","2020-08-16",14,"3DS",2007
"2020-08-16_NSW","2020-08-16",14,"NSW",322037
"2020-08-16_PS4","2020-08-16",14,"PS4",8523
"2020-08-16_XBOne","2020-08-16",14,"XBOne",94
"2020-08-23_3DS","2020-08-23",7,"3DS",1171
"2020-08-23_NSW","2020-08-23",7,"NSW",70129
"2020-08-23_PS4","2020-08-23",7,"PS4",883
"2020-08-23_XBOne","2020-08-23",7,"XBOne",24
"2020-08-30_3DS","2020-08-30",7,"3DS",1011
"2020-08-30_NSW","2020-08-30",7,"NSW",78773
"2020-08-30_PS4","2020-08-30",7,"PS4",1926
"2020-08-30_XBOne","2020-08-30",7,"XBOne",28
"2020-09-06_3DS","2020-09-06",7,"3DS",923
"2020-09-06_NSW","2020-09-06",7,"NSW",77611
"2020-09-06_PS4","2020-09-06",7,"PS4",1816
"2020-09-06_XBOne","2020-09-06",7,"XBOne",29
"2020-09-13_3DS","2020-09-13",7,"3DS",849
"2020-09-13_NSW","2020-09-13",7,"NSW",83920
"2020-09-13_PS4","2020-09-13",7,"PS4",2161
"2020-09-13_XBOne","2020-09-13",7,"XBOne",35
"2020-09-20_3DS","2020-09-20",7,"3DS",5272
"2020-09-20_NSW","2020-09-20",7,"NSW",110029
"2020-09-20_PS4","2020-09-20",7,"PS4",1801
"2020-09-20_XBOne","2020-09-20",7,"XBOne",31
"2020-09-27_3DS","2020-09-27",7,"3DS",3828
"2020-09-27_NSW","2020-09-27",7,"NSW",70542
"2020-09-27_PS4","2020-09-27",7,"PS4",2954
"2020-09-27_XBOne","2020-09-27",7,"XBOne",29
"2020-10-04_3DS","2020-10-04",7,"3DS",1568
"2020-10-04_NSW","2020-10-04",7,"NSW",91093
"2020-10-04_PS4","2020-10-04",7,"PS4",6539
"2020-10-04_XBOne","2020-10-04",7,"XBOne",25
"2020-10-11_3DS","2020-10-11",7,"3DS",947
"2020-10-11_NSW","2020-10-11",7,"NSW",108575
"2020-10-11_PS4","2020-10-11",7,"PS4",4533
"2020-10-11_XBOne","2020-10-11",7,"XBOne",30
"2020-10-18_3DS","2020-10-18",7,"3DS",856
"2020-10-18_NSW","2020-10-18",7,"NSW",95852
"2020-10-18_PS4","2020-10-18",7,"PS4",3517
"2020-10-18_XBOne","2020-10-18",7,"XBOne",58
"2020-10-25_3DS","2020-10-25",7,"3DS",856
"2020-10-25_NSW","2020-10-25",7,"NSW",64768
"2020-10-25_PS4","2020-10-25",7,"PS4",3137
"2020-10-25_XBOne","2020-10-25",7,"XBOne",47
"2020-11-01_3DS","2020-11-01",7,"3DS",1467
"2020-11-01_NSW","2020-11-01",7,"NSW",86985
"2020-11-01_PS4","2020-11-01",7,"PS4",3150
"2020-11-01_XBOne","2020-11-01",7,"XBOne",36
"2020-11-08_3DS","2020-11-08",7,"3DS",561
"2020-11-08_NSW","2020-11-08",7,"NSW",139200
"2020-11-08_PS4","2020-11-08",7,"PS4",3275
"2020-11-08_XBOne","2020-11-08",7,"XBOne",29
"2020-11-15_3DS","2020-11-15",7,"3DS",497
"2020-11-15_NSW","2020-11-15",7,"NSW",116267
"2020-11-15_PS4","2020-11-15",7,"PS4",2974
"2020-11-15_PS5","2020-11-15",7,"PS5",118085
"2020-11-15_XBOne","2020-11-15",7,"XBOne",25
"2020-11-15_XSX","2020-11-15",7,"XSX",20534
"2020-11-22_3DS","2020-11-22",7,"3DS",588
"2020-11-22_NSW","2020-11-22",7,"NSW",179143
"2020-11-22_PS4","2020-11-22",7,"PS4",2767
"2020-11-22_PS5","2020-11-22",7,"PS5",42891
"2020-11-22_XBOne","2020-11-22",7,"XBOne",29
"2020-11-22_XSX","2020-11-22",7,"XSX",3684
"2020-11-29_3DS","2020-11-29",7,"3DS",520
"2020-11-29_NSW","2020-11-29",7,"NSW",145178
"2020-11-29_PS4","2020-11-29",7,"PS4",3644
"2020-11-29_PS5","2020-11-29",7,"PS5",40459
"2020-11-29_XBOne","2020-11-29",7,"XBOne",32
"2020-11-29_XSX","2020-11-29",7,"XSX",3593
"2020-12-06_3DS","2020-12-06",7,"3DS",490
"2020-12-06_NSW","2020-12-06",7,"NSW",204622
"2020-12-06_PS4","2020-12-06",7,"PS4",3055
"2020-12-06_PS5","2020-12-06",7,"PS5",11893
"2020-12-06_XBOne","2020-12-06",7,"XBOne",28
"2020-12-06_XSX","2020-12-06",7,"XSX",1622
"2020-12-13_3DS","2020-12-13",7,"3DS",553
"2020-12-13_NSW","2020-12-13",7,"NSW",229698
"2020-12-13_PS4","2020-12-13",7,"PS4",9154
"2020-12-13_PS5","2020-12-13",7,"PS5",11056
"2020-12-13_XBOne","2020-12-13",7,"XBOne",38
"2020-12-13_XSX","2020-12-13",7,"XSX",1411
"2020-12-20_3DS","2020-12-20",7,"3DS",583
"2020-12-20_NSW","2020-12-20",7,"NSW",263304
"2020-12-20_PS4","2020-12-20",7,"PS4",10343
"2020-12-20_PS5","2020-12-20",7,"PS5",17578
"2020-12-20_XBOne","2020-12-20",7,"XBOne",33
"2020-12-20_XSX","2020-12-20",7,"XSX",375
"2020-12-27_3DS","2020-12-27",7,"3DS",419
"2020-12-27_NSW","2020-12-27",7,"NSW",278173
"2020-12-27_PS4","2020-12-27",7,"PS4",12718
"2020-12-27_PS5","2020-12-27",7,"PS5",13188
"2020-12-27_XBOne","2020-12-27",7,"XBOne",27
"2020-12-27_XSX","2020-12-27",7,"XSX",205
"2021-01-03_3DS","2021-01-03",7,"3DS",963
"2021-01-03_NSW","2021-01-03",7,"NSW",312121
"2021-01-03_PS4","2021-01-03",7,"PS4",17876
"2021-01-03_PS5","2021-01-03",7,"PS5",10632
"2021-01-03_XSX","2021-01-03",7,"XSX",134
"2021-01-10_3DS","2021-01-10",7,"3DS",551
"2021-01-10_NSW","2021-01-10",7,"NSW",167596
"2021-01-10_PS4","2021-01-10",7,"PS4",6820
"2021-01-10_PS5","2021-01-10",7,"PS5",11164
"2021-01-10_XSX","2021-01-10",7,"XSX",109
"2021-01-17_3DS","2021-01-17",7,"3DS",546
"2021-01-17_NSW","2021-01-17",7,"NSW",170691
"2021-01-17_PS4","2021-01-17",7,"PS4",3422
"2021-01-17_PS5","2021-01-17",7,"PS5",7328
"2021-01-17_XSX","2021-01-17",7,"XSX",160
"2021-01-24_3DS","2021-01-24",7,"3DS",439
"2021-01-24_NSW","2021-01-24",7,"NSW",110811
"2021-01-24_PS4","2021-01-24",7,"PS4",3263
"2021-01-24_PS5","2021-01-24",7,"PS5",17348
"2021-01-24_XSX","2021-01-24",7,"XSX",424
"2021-01-31_3DS","2021-01-31",7,"3DS",588
"2021-01-31_NSW","2021-01-31",7,"NSW",114170
"2021-01-31_PS4","2021-01-31",7,"PS4",3873
"2021-01-31_PS5","2021-01-31",7,"PS5",25948
"2021-01-31_XSX","2021-01-31",7,"XSX",1099
"2021-02-07_3DS","2021-02-07",7,"3DS",824
"2021-02-07_NSW","2021-02-07",7,"NSW",88485
"2021-02-07_PS4","2021-02-07",7,"PS4",3229
"2021-02-07_PS5","2021-02-07",7,"PS5",13524
"2021-02-07_XSX","2021-02-07",7,"XSX",314
"2021-02-14_3DS","2021-02-14",7,"3DS",797
"2021-02-14_NSW","2021-02-14",7,"NSW",109615
"2021-02-14_PS4","2021-02-14",7,"PS4",4407
"2021-02-14_PS5","2021-02-14",7,"PS5",22890
"2021-02-14_XSX","2021-02-14",7,"XSX",136
"2021-02-21_3DS","2021-02-21",7,"3DS",827
"2021-02-21_NSW","2021-02-21",7,"NSW",74298
"2021-02-21_PS4","2021-02-21",7,"PS4",2949
"2021-02-21_PS5","2021-02-21",7,"PS5",25037
"2021-02-21_XSX","2021-02-21",7,"XSX",230
"2021-02-28_3DS","2021-02-28",7,"3DS",673
"2021-02-28_NSW","2021-02-28",7,"NSW",78049
"2021-02-28_PS4","2021-02-28",7,"PS4",3217
"2021-02-28_PS5","2021-02-28",7,"PS5",33838
"2021-02-28_XSX","2021-02-28",7,"XSX",1487
"2021-03-07_3DS","2021-03-07",7,"3DS",790
"2021-03-07_NSW","2021-03-07",7,"NSW",89927
"2021-03-07_PS4","2021-03-07",7,"PS4",3145
"2021-03-07_PS5","2021-03-07",7,"PS5",22549
"2021-03-07_XSX","2021-03-07",7,"XSX",566
"2021-03-14_3DS","2021-03-14",7,"3DS",872
"2021-03-14_NSW","2021-03-14",7,"NSW",72610
"2021-03-14_PS4","2021-03-14",7,"PS4",2921
"2021-03-14_PS5","2021-03-14",7,"PS5",37851
"2021-03-14_XSX","2021-03-14",7,"XSX",718
"2021-03-21_3DS","2021-03-21",7,"3DS",814
"2021-03-21_NSW","2021-03-21",7,"NSW",89104
"2021-03-21_PS4","2021-03-21",7,"PS4",2578
"2021-03-21_PS5","2021-03-21",7,"PS5",34657
"2021-03-21_XSX","2021-03-21",7,"XSX",1929
"2021-03-28_3DS","2021-03-28",7,"3DS",933
"2021-03-28_NSW","2021-03-28",7,"NSW",267497
"2021-03-28_PS4","2021-03-28",7,"PS4",2189
"2021-03-28_PS5","2021-03-28",7,"PS5",62295
"2021-03-28_XSX","2021-03-28",7,"XSX",1279
"2021-04-04_3DS","2021-04-04",7,"3DS",752
"2021-04-04_NSW","2021-04-04",7,"NSW",135076
"2021-04-04_PS4","2021-04-04",7,"PS4",1591
"2021-04-04_PS5","2021-04-04",7,"PS5",20755
"2021-04-04_XSX","2021-04-04",7,"XSX",159
"2021-04-11_3DS","2021-04-11",7,"3DS",622
"2021-04-11_NSW","2021-04-11",7,"NSW",96259
"2021-04-11_PS4","2021-04-11",7,"PS4",1430
"2021-04-11_PS5","2021-04-11",7,"PS5",15560
"2021-04-11_XSX","2021-04-11",7,"XSX",571
"2021-04-18_3DS","2021-04-18",7,"3DS",498
"2021-04-18_NSW","2021-04-18",7,"NSW",94057
"2021-04-18_PS4","2021-04-18",7,"PS4",1660
"2021-04-18_PS5","2021-04-18",7,"PS5",22095
"2021-04-18_XSX","2021-04-18",7,"XSX",545
"2021-04-25_3DS","2021-04-25",7,"3DS",564
"2021-04-25_NSW","2021-04-25",7,"NSW",105833
"2021-04-25_PS4","2021-04-25",7,"PS4",818
"2021-04-25_PS5","2021-04-25",7,"PS5",20157
"2021-04-25_XSX","2021-04-25",7,"XSX",106
"2021-05-09_3DS","2021-05-09",14,"3DS",1027
"2021-05-09_NSW","2021-05-09",14,"NSW",236028
"2021-05-09_PS4","2021-05-09",14,"PS4",2584
"2021-05-09_PS5","2021-05-09",14,"PS5",53640
"2021-05-09_XSX","2021-05-09",14,"XSX",1207
"2021-05-16_3DS","2021-05-16",7,"3DS",495
"2021-05-16_NSW","2021-05-16",7,"NSW",95411
"2021-05-16_PS4","2021-05-16",7,"PS4",1226
"2021-05-16_PS5","2021-05-16",7,"PS5",14044
"2021-05-16_XSX","2021-05-16",7,"XSX",1183
"2021-05-23_3DS","2021-05-23",7,"3DS",376
"2021-05-23_NSW","2021-05-23",7,"NSW",99118
"2021-05-23_PS4","2021-05-23",7,"PS4",1298
"2021-05-23_PS5","2021-05-23",7,"PS5",16264
"2021-05-23_XSX","2021-05-23",7,"XSX",1176
"2021-05-30_3DS","2021-05-30",7,"3DS",425
"2021-05-30_NSW","2021-05-30",7,"NSW",71148
"2021-05-30_PS4","2021-05-30",7,"PS4",2562
"2021-05-30_PS5","2021-05-30",7,"PS5",39324
"2021-05-30_XSX","2021-05-30",7,"XSX",547
"2021-06-06_3DS","2021-06-06",7,"3DS",341
"2021-06-06_NSW","2021-06-06",7,"NSW",97208
"2021-06-06_PS4","2021-06-06",7,"PS4",2725
"2021-06-06_PS5","2021-06-06",7,"PS5",18330
"2021-06-06_XSX","2021-06-06",7,"XSX",630
"2021-06-13_3DS","2021-06-13",7,"3DS",395
"2021-06-13_NSW","2021-06-13",7,"NSW",78317
"2021-06-13_PS4","2021-06-13",7,"PS4",1185
"2021-06-13_PS5","2021-06-13",7,"PS5",19419
"2021-06-13_XSX","2021-06-13",7,"XSX",2694
"2021-06-20_3DS","2021-06-20",7,"3DS",481
"2021-06-20_NSW","2021-06-20",7,"NSW",75077
"2021-06-20_PS4","2021-06-20",7,"PS4",667
"2021-06-20_PS5","2021-06-20",7,"PS5",15346
"2021-06-20_XSX","2021-06-20",7,"XSX",3684
"2021-06-27_3DS","2021-06-27",7,"3DS",519
"2021-06-27_NSW","2021-06-27",7,"NSW",72951
"2021-06-27_PS4","2021-06-27",7,"PS4",2548
"2021-06-27_PS5","2021-06-27",7,"PS5",23438
"2021-06-27_XSX","2021-06-27",7,"XSX",4113
"2021-07-04_3DS","2021-07-04",7,"3DS",732
"2021-07-04_NSW","2021-07-04",7,"NSW",84494
"2021-07-04_PS4","2021-07-04",7,"PS4",1159
"2021-07-04_PS5","2021-07-04",7,"PS5",16354
